,id,member_id,ctime,note,ip_address,appcomponent,module,controller,do,lang_key,member_name
284,1226,1,1359555498,Forum 'opaganda'  edited,178.140.113.148,forums,forums,forums,doedit,,
285,1225,1,1359554772,Forum 'Propaganda'  edited,178.140.113.148,forums,forums,forums,doedit,,
286,1224,1,1359554753,Forum 'Propaganda'  edited,178.140.113.148,forums,forums,forums,doedit,,
287,1223,1,1359554716,Category 'Propaganda' created,178.140.113.148,forums,forums,forums,donew,,
288,1222,1,1359554650,Removed Group 'PM Worker',178.140.113.148,members,groups,groups,dodelete,,
289,1221,1,1359552796,Edited Member 'Vladimir' account,178.140.113.148,members,members,members,member_edit,,
290,301,1,1339913082,Changed member's display name 'zaviur' to 'FasciNation',77.37.146.69,members,members,editform,save_display_name,,
291,302,1,1339913098,Changed member's name 'zaviur' to 'FasciNation',77.37.146.69,members,members,editform,save_name,,
292,303,1,1339913290,Deleted Member(s): Šturmovik,77.37.146.69,members,members,members,member_delete,,
293,304,1,1339913320,Deleted Member(s): norwegianpride,77.37.146.69,members,members,members,member_delete,,
294,305,1,1339913373,Deleted Member(s): Fraulein_Jung,77.37.146.69,members,members,members,member_delete,,
295,306,1,1339913422,Deleted Member(s): Goetel,77.37.146.69,members,members,members,member_delete,,
296,307,1,1339913432,Deleted Member(s): Mustapaita,77.37.146.69,members,members,members,member_delete,,
297,308,1,1339913473,Deleted Member(s): BloodReligion,77.37.146.69,members,members,members,member_delete,,
298,309,1,1339913502,Deleted Member(s): Valken,77.37.146.69,members,members,members,member_delete,,
299,310,1,1339913539,Deleted Member(s): Moriarty,77.37.146.69,members,members,members,member_delete,,
300,311,1,1339913598,Deleted Member(s): AberdeenAnarch,77.37.146.69,members,members,members,member_delete,,
301,312,1,1339913604,Deleted Member(s): Economic Forces,77.37.146.69,members,members,members,member_delete,,
302,313,1,1339913675,Deleted Member(s): IMPERIUM,77.37.146.69,members,members,members,member_delete,,
303,314,1,1339913687,Deleted Member(s): Goetel&#39;s Ghost,77.37.146.69,members,members,members,member_delete,,
304,315,1,1339913749,Deleted Member(s): Balkan Beast,77.37.146.69,members,members,members,member_delete,,
305,316,1,1339913757,Deleted Member(s): jully200,77.37.146.69,members,members,members,member_delete,,
306,317,1,1339913779,Deleted Member(s): Fascio,77.37.146.69,members,members,members,member_delete,,
307,318,1,1339913818,Deleted Member(s): Good Night Left Side,77.37.146.69,members,members,members,member_delete,,
308,319,1,1339913857,Deleted Member(s): lastwhiteman,77.37.146.69,members,members,members,member_delete,,
309,320,1,1339913883,Deleted Member(s): wgs_explorer,77.37.146.69,members,members,members,member_delete,,
310,321,1,1339913949,Deleted Member(s): Zeta_Z1,77.37.146.69,members,members,members,member_delete,,
311,322,1,1339913976,Deleted Member(s): Cris,77.37.146.69,members,members,members,member_delete,,
312,323,1,1339914009,Deleted Member(s): Ecologist,77.37.146.69,members,members,members,member_delete,,
313,324,1,1339914043,Deleted Member(s): Patriarch,77.37.146.69,members,members,members,member_delete,,
314,325,1,1339914050,Deleted Member(s): Swarm,77.37.146.69,members,members,members,member_delete,,
315,326,1,1339914076,Deleted Member(s): The Fool,77.37.146.69,members,members,members,member_delete,,
316,327,1,1339915601,Edited Member 'Blood and Iron' account,77.37.146.69,members,members,members,member_edit,,
317,328,1,1339947492,Edited Member 'Владимир_Борисов' account,77.37.146.69,members,members,members,member_edit,,
318,329,1,1339948217,Edited Member 'Se Pro Patria Dedit' account,77.37.146.69,members,members,members,member_edit,,
319,330,1,1339952332,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit,,
320,331,1,1339952546,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit,,
321,332,1,1339952780,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit,,
322,333,1,1339952997,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit,,
323,334,1,1339988708,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit,,
324,335,1,1340040781,Edited Member 'Ritz' account,77.37.146.69,members,members,members,member_edit,,
325,336,1,1340255150,Edited Member 'Will to Power' account,77.37.146.69,members,members,members,member_edit,,
326,337,1,1340255173,Altered ban status for member Will to Power,77.37.146.69,members,members,members,ban_member,,
327,338,1,1340255210,Altered ban status for member Omne Ensis Impera,77.37.146.69,members,members,members,ban_member,,
328,339,1,1340310946,Edited Member 'Palmer' account,77.37.146.69,members,members,members,member_edit,,
329,340,1,1340681693,Edited Member 'Iron Will' account,77.37.146.69,members,members,members,member_edit,,
330,341,1,1340682274,Edited Member 'Iron Will' account,77.37.146.69,members,members,members,member_edit,,
331,1220,7,1359454641,Deleted Member(s): newSnowMan,87.114.232.226,members,ajax,members,do_delete,,
332,344,1,1341489737,Altered ban status for member PhilippeLizard,77.37.146.69,members,members,members,ban_member,,
333,345,1,1341489758,Edited Member 'Woman in Black' account,77.37.146.69,members,members,members,member_edit,,
334,346,1,1341489790,Edited Member 'Ritz' account,77.37.146.69,members,members,members,member_edit,,
335,347,1,1341490369,Edited Member 'PhilippeLizard' account,77.37.146.69,members,members,members,member_edit,,
336,348,35,1341992112,Member password changed ( Member ID: 23 ),98.220.119.183,members,members,editform,save_password,,
337,349,1,1342731246,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit,,
338,350,1,1342731252,Edited Member 'NatCap' account,77.37.146.69,members,members,members,member_edit,,
339,351,1,1343147540,Forum 'Hungary'  edited,77.37.146.69,forums,forums,forums,doedit,,
340,352,1,1343152271,Forum 'Hungary'  edited,77.37.146.69,forums,forums,forums,doedit,,
341,353,1,1343233848,Edited Member 'FascistCapitalist' account,77.37.146.69,members,members,members,member_edit,,
342,354,1,1343508634,Edited Member 'NatCap' account,77.37.146.69,members,members,members,member_edit,,
343,355,1,1343917979,Edited Member 'Blood and Iron' account,77.37.146.69,members,members,members,member_edit,,
344,356,1,1343918316,Edited Member 'Blood and Iron' account,77.37.146.69,members,members,members,member_edit,,
345,357,1,1343919816,Edited Member 'FreeMarketFascist' account,77.37.146.69,members,members,members,member_edit,,
346,358,7,1344213068,Edited Member 'SSNP Hawk' account,87.113.62.112,members,members,members,member_edit,,
347,359,7,1344213253,Edited Member 'LynchAllNiggers' account,87.113.62.112,members,members,members,member_edit,,
348,1219,7,1359454629,Edited Member 'newSnowMan' account,87.114.232.226,members,members,members,member_edit,,
349,1218,7,1359454611,Deleted Member(s): liermoz,87.114.232.226,members,ajax,members,do_delete,,
350,1217,7,1359454608,Deleted Member(s): sunglasses,87.114.232.226,members,ajax,members,do_delete,,
351,363,7,1344293114,Edited Member 'Anonymous' account,87.113.62.112,members,members,members,member_edit,,
352,364,7,1344293121,Edited Member 'Anonymous' account,87.113.62.112,members,members,members,member_edit,,
353,365,1,1344364640,Deleted Member(s): efavour,77.37.146.69,members,ajax,members,do_delete,,
354,366,1,1344364663,Deleted Member(s): Odin,77.37.146.69,members,ajax,members,do_delete,,
355,367,1,1344364715,Deleted Member(s): Zero Tolerance,77.37.146.69,members,ajax,members,do_delete,,
356,368,1,1344364751,Deleted Member(s): imperivm,77.37.146.69,members,ajax,members,do_delete,,
357,369,1,1344364766,Deleted Member(s): panzerfaust,77.37.146.69,members,ajax,members,do_delete,,
358,370,1,1344364798,Deleted Member(s): Darksider_83,77.37.146.69,members,ajax,members,do_delete,,
359,371,1,1344364853,Deleted Member(s): patrias,77.37.146.69,members,ajax,members,do_delete,,
360,372,1,1344364862,Deleted Member(s): Brennus,77.37.146.69,members,ajax,members,do_delete,,
361,373,1,1344364872,Deleted Member(s): Eugen,77.37.146.69,members,ajax,members,do_delete,,
362,374,1,1344364884,Deleted Member(s): velvet,77.37.146.69,members,ajax,members,do_delete,,
363,375,1,1344364911,Deleted Member(s): Charlotte,77.37.146.69,members,ajax,members,do_delete,,
364,376,1,1344364932,Deleted Member(s): DaemonReach,77.37.146.69,members,ajax,members,do_delete,,
365,377,1,1344364962,Deleted Member(s): foolish dolt,77.37.146.69,members,ajax,members,do_delete,,
366,378,1,1344364967,Deleted Member(s): foolish idiot,77.37.146.69,members,ajax,members,do_delete,,
367,379,1,1344364992,Deleted Member(s): kalekop,77.37.146.69,members,ajax,members,do_delete,,
368,380,1,1344365031,Deleted Member(s): byzantin-knight,77.37.146.69,members,ajax,members,do_delete,,
369,381,1,1344365042,Deleted Member(s): Solidarity,77.37.146.69,members,ajax,members,do_delete,,
370,382,1,1344365055,Deleted Member(s): Savant,77.37.146.69,members,ajax,members,do_delete,,
371,383,1,1344365111,Deleted Member(s): WM1117,77.37.146.69,members,ajax,members,do_delete,,
372,384,1,1344365125,Deleted Member(s): MosleyismAustralia,77.37.146.69,members,ajax,members,do_delete,,
373,385,1,1344365129,Deleted Member(s): Androidstarlight,77.37.146.69,members,ajax,members,do_delete,,
374,386,1,1344365134,Deleted Member(s): IntellectualFascist,77.37.146.69,members,ajax,members,do_delete,,
375,387,1,1344365195,Deleted Member(s): RyanWreck,77.37.146.69,members,ajax,members,do_delete,,
376,388,1,1344365216,Deleted Member(s): Nein,77.37.146.69,members,ajax,members,do_delete,,
377,389,1,1344365231,Deleted Member(s): mac,77.37.146.69,members,ajax,members,do_delete,,
378,390,1,1344365251,Deleted Member(s): Bloodybanastre,77.37.146.69,members,ajax,members,do_delete,,
379,391,1,1344408358,Edited Member 'kino' account,77.37.146.69,members,members,members,member_edit,,
380,1216,7,1359454605,Deleted Member(s): Kiregeerarirl,87.114.232.226,members,ajax,members,do_delete,,
381,1214,7,1359454599,Deleted Member(s): Noplelvense,87.114.232.226,members,ajax,members,do_delete,,
382,1215,7,1359454603,Deleted Member(s): jordanmpg,87.114.232.226,members,ajax,members,do_delete,,
383,394,7,1345140539,1 Member(s) Unbanned,87.114.150.164,members,ajax,members,do_banned,,
384,1213,7,1359454595,Deleted Member(s): scoonryCany,87.114.232.226,members,ajax,members,do_delete,,
385,1212,7,1359454591,Deleted Member(s): DrewCreape,87.114.232.226,members,ajax,members,do_delete,,
386,1211,7,1359454589,Deleted Member(s): lo3wwqbr /,87.114.232.226,members,ajax,members,do_delete,,
387,398,1,1345401956,Edited Member 'Theamazingneard' account,77.37.146.69,members,members,members,member_edit,,
388,399,1,1345411595,Edited Member 'Theamazingneard' account,77.37.146.69,members,members,members,member_edit,,
389,1210,7,1359454585,Deleted Member(s): xtavfnydq,87.114.232.226,members,ajax,members,do_delete,,
390,401,1,1345502102,Edited Member 'Benjamin Noyles' account,77.37.146.69,members,members,members,member_edit,,
391,402,1,1345502126,Edited Member 'Alexander Slavros' account,77.37.146.69,members,members,members,member_edit,,
392,1209,7,1359454581,Deleted Member(s): Micsoata2003,87.114.232.226,members,ajax,members,do_delete,,
393,1208,7,1359454577,Deleted Member(s): Sherrr3g,87.114.232.226,members,ajax,members,do_delete,,
394,1207,7,1359454573,Deleted Member(s): Flielpecy,87.114.232.226,members,ajax,members,do_delete,,
395,1205,7,1359454556,Deleted Member(s): Soartheegree,87.114.232.226,members,ajax,members,do_delete,,
396,1206,7,1359454567,Deleted Member(s): Iwere,87.114.232.226,members,ajax,members,do_delete,,
397,1204,7,1359454552,Deleted Member(s): racmndsvt,87.114.232.226,members,ajax,members,do_delete,,
398,1203,7,1359454546,Deleted Member(s): Enfottzen,87.114.232.226,members,ajax,members,do_delete,,
399,1202,7,1359454541,Deleted Member(s): shthlusfry,87.114.232.226,members,ajax,members,do_delete,,
400,411,7,1346790847,Member password changed ( Member ID: 288 ),87.115.29.133,members,members,editform,save_password,,
401,412,7,1346835730,Edited Member 'jotunn' account,87.115.29.133,members,members,members,member_edit,,
402,413,1,1346874266,Deleted Member(s): Swarm,77.37.146.69,members,ajax,members,do_delete,,
403,414,1,1346874607,Deleted Member(s): rnoyzbktlf,77.37.146.69,members,ajax,members,do_delete,,
404,415,1,1346874610,Deleted Member(s): GogeAbsegerek,77.37.146.69,members,ajax,members,do_delete,,
405,416,1,1346874613,Deleted Member(s): guozdik,77.37.146.69,members,ajax,members,do_delete,,
406,417,1,1346874615,Deleted Member(s): Louise59,77.37.146.69,members,ajax,members,do_delete,,
407,418,1,1346874617,Deleted Member(s): Pursimminna,77.37.146.69,members,ajax,members,do_delete,,
408,419,1,1346874620,Deleted Member(s): WeanianceOLS,77.37.146.69,members,ajax,members,do_delete,,
409,420,1,1346874623,Deleted Member(s): parkingbra,77.37.146.69,members,ajax,members,do_delete,,
410,421,1,1346874627,Deleted Member(s): algoppylymn,77.37.146.69,members,ajax,members,do_delete,,
411,422,1,1346874630,Deleted Member(s): salwpYmhT,77.37.146.69,members,ajax,members,do_delete,,
412,423,1,1346874635,Deleted Member(s): ItallKabgaw,77.37.146.69,members,ajax,members,do_delete,,
413,424,1,1346874638,Deleted Member(s): COOSTEREF,77.37.146.69,members,ajax,members,do_delete,,
414,425,1,1346874642,Deleted Member(s): Breextintelry,77.37.146.69,members,ajax,members,do_delete,,
415,426,1,1346874646,Deleted Member(s): Oscintystus,77.37.146.69,members,ajax,members,do_delete,,
416,427,1,1346874651,Deleted Member(s): kagotesytrose,77.37.146.69,members,ajax,members,do_delete,,
417,428,1,1346874655,Deleted Member(s): authelschat,77.37.146.69,members,ajax,members,do_delete,,
418,429,1,1346874659,Deleted Member(s): ssullnjth,77.37.146.69,members,ajax,members,do_delete,,
419,430,1,1346874663,Deleted Member(s): Karelorm,77.37.146.69,members,ajax,members,do_delete,,
420,431,1,1346874665,Deleted Member(s): sortacrot,77.37.146.69,members,ajax,members,do_delete,,
421,432,1,1346874669,Deleted Member(s): Smagunund,77.37.146.69,members,ajax,members,do_delete,,
422,433,1,1346874671,Deleted Member(s): Modaaddenia,77.37.146.69,members,ajax,members,do_delete,,
423,434,1,1346874680,Deleted Member(s): handcodin,77.37.146.69,members,ajax,members,do_delete,,
424,435,1,1346874682,Deleted Member(s): gerorjcing,77.37.146.69,members,ajax,members,do_delete,,
425,436,1,1346874719,Deleted Member(s): Deniska_Arouch,77.37.146.69,members,ajax,members,do_delete,,
426,437,1,1346874721,Deleted Member(s): runsofterik,77.37.146.69,members,ajax,members,do_delete,,
427,438,1,1346874723,Deleted Member(s): oyhigbnqa,77.37.146.69,members,ajax,members,do_delete,,
428,439,1,1346874726,Deleted Member(s): vortIcottat,77.37.146.69,members,ajax,members,do_delete,,
429,440,1,1346874728,Deleted Member(s): yiwgsboba,77.37.146.69,members,ajax,members,do_delete,,
430,441,1,1346874730,Deleted Member(s): Sveta_cron,77.37.146.69,members,ajax,members,do_delete,,
431,442,1,1346874732,Deleted Member(s): wassrsmpy,77.37.146.69,members,ajax,members,do_delete,,
